locationId,id,typeOfProvider,providerName,address,suburb,state,postcode,lat,lng,geoData
169,1-2J5VVY,Long Day Care,Kids Company Zenith,821 Pacific Highway,CHATSWOOD,NSW,2067,-33.79477,151.17948,0xE6100000010C2F6EA301BCE540C07D3F355EBAE56240
170,1-2K5EHA,Long Day Care,Only About Children Mona Vale,17 Seabeach Ave,MONA VALE,NSW,2103,-33.67695,151.31146,0xE6100000010CCA54C1A8A4D640C0CBA145B6F3E96240
171,1-2MUCV7,Long Day Care,Lemongrove Early Learning Centre,2A Hemmings Street,PENRITH,NSW,2750,-33.75039,150.70544,0xE6100000010C8E75711B0DE040C0C3F5285C8FD66240
172,1-2R4JSW,Long Day Care,Kidsgrove Childcare Centre,4 Richland St,KINGSGROVE,NSW,2208,-33.93738,151.09896,0xE6100000010C9CA223B9FCF740C0BA490C022BE36240
173,1-1AI9PW,Long Day Care,Mackellar Hall Preschool,28 Sloane Cres,MANLY VALE,NSW,2093,-33.77973,151.26424,0xE6100000010C7958A835CDE340C09CC420B072E86240
174,1-2TLFSG,Long Day Care,Scribblz Pre-School & Long Day Care Centre,117 Picnic Point Rd,PICNIC POINT,NSW,2213,-33.96679,151.00181,0xE6100000010CEBE2361AC0FB40C0F2D24D6210E06240
175,1-631-3616,Long Day Care,Valentine Croudace Bay Pre-School Child Care Centre,34 Connaught Rd,VALENTINE,NSW,2280,-33.00469,151.65513,0xE6100000010C462575029A8040C0295C8FC2F5F46240
176,1-2TQ3L9,Long Day Care,Jack High Child Care Centre,70 Vanessa Street,BEVERLY HILLS,NSW,2209,-33.94689,151.08621,0xE6100000010C8C4AEA0434F940C0986E1283C0E26240
177,1-2UBTFV,Long Day Care,Bambinos Kindergarten Harrington Park,2 Clontarf Ave,HARRINGTON PARK,NSW,2567,-34.03201,150.74507,0xE6100000010C6ABC7493180441C0A4703D0AD7D76240
178,1-2X9AXH,Long Day Care,Putney Playgrounds Kindergarten,6 Frances Rd,PUTNEY,NSW,2112,-33.82584,151.10872,0xE6100000010CB6847CD0B3E940C0736891ED7CE36240
179,1-8EJJ4X,Long Day Care,Leaping Learners Early Education Centre - Mt Annan,11 Stenhouse Drive,MOUNT ANNAN,NSW,2567,-34.06067,150.76177,0xE6100000010C006F8104C50741C0AAF1D24D62D86240
180,1-2X9BIS,Long Day Care,Sunflower Childcare Centre,35 Sunflower Dr,CLAREMONT MEADOWS,NSW,2747,-33.76763,150.74884,0xE6100000010C6E3480B740E240C08716D9CEF7D76240
181,1-30KNPJ,Long Day Care,Bright Futures Early Learning Centre Menai,59 Carter Rd,MENAI,NSW,2234,-34.02186,151.01293,0xE6100000010C26E4839ECD0241C023DBF97E6AE06240
182,1-336L12,Long Day Care,Moore Park Children's Early Learning Centre No 2,10 Broome Street,WATERLOO,NSW,2017,-33.89895,151.21444,0xE6100000010CEC2FBB270FF340C0022B8716D9E66240
183,1-337JTI,Long Day Care,Greenway Montessori Academy,45 Ridell Street,WEST HOXTON,NSW,2171,-33.93304532,150.832262,0xE6100000010C8195438B6CF740C0B4C876BE9FDA6240
184,1-33K3VV,Long Day Care,Rivergum Childcare Centre,178 Temoin St,NARROMINE,NSW,2821,-32.24498,148.2398,0xE6100000010C8FC2F5285C1F40C048E17A14AE876240
185,1-33KDE8,Long Day Care,TG's Child Care,39 Queen St,URALLA,NSW,2358,-30.6427,151.49392,0xE6100000010CA323B9FC87A43EC02B8716D9CEEF6240
186,1-D3B3QT,Long Day Care,Goodstart Early Learning Doonside,37 Lakewood Dr,DOONSIDE,NSW,2767,-33.75521,150.87883,0xE6100000010C38F8C264AAE040C0E3A59BC420DC6240
187,1-GGBX7B,Long Day Care,Balgownie Preschool and Montessori Centre,21A Ryans St,BALGOWNIE,NSW,2519,-34.38648076,150.8712556,0xE6100000010CB6F3FDD4783141C01D5A643BDFDB6240
188,1-39APE0,Long Day Care,Wyong Little Learners Child Care Centre,8 Amy Cl,WYONG,NSW,2259,-33.2675,151.4359,0xE6100000010C0AD7A3703DA240C0CBA145B6F3ED6240
189,1-6PX-2961,Long Day Care,Koala Child Care Centre Service,The Kingsway,CARINGBAH,NSW,2229,-34.03507301,151.1268411,0xE6100000010C780B24287E0441C0F2D24D6210E46240
190,1-39BKDF,Long Day Care,Pumpkin Long Day Care Centre,7 O'Connell Ave,MATRAVILLE,NSW,2036,-33.95373,151.2365,0xE6100000010CFC1873D712FA40C0DD24068195E76240
191,1-3AB58E,Long Day Care,Trendi Tots Kindergarten,97 Richmond Street,MERRYLANDS,NSW,2160,-33.82415,150.97191,0xE6100000010C7DAEB6627FE940C0C976BE9F1ADF6240
192,1-3E5RTL,Long Day Care,The Platypus Club Long Daycare and Preschool Centre,8-10 Wade Street,INVERELL,NSW,2360,-29.76851,151.10544,0xE6100000010CDBF97E6ABCC43DC08FC2F5285CE36240
193,1-3E7ISQ,Long Day Care,Wamberal Childcare and Preschool,29 Plymouth Dr,WAMBERAL,NSW,2260,-33.42814,151.43602,0xE6100000010C74B515FBCBB640C0CBA145B6F3ED6240
194,1-3GF6N9,Long Day Care,"Footsteps Early Learning Centre, Beverly Hills",77 Ponyara Rd,BEVERLY HILLS,NSW,2209,-33.9472,151.08031,0xE6100000010CB7627FD93DF940C0C3F5285C8FE26240
195,1-3GHYN1,Long Day Care,Footprints Child Care Centre CLOSED,53 Bundanoon Road,WORONORA HEIGHTS,NSW,2233,-34.03625,151.02671,0xE6100000010C226C787AA50441C0BE9F1A2FDDE06240
196,1-3I7306,Long Day Care,My Little Sunshine Early Learning Centre,24-26 Victoria Avenue,PENSHURST,NSW,2222,-33.96547,151.08634,0xE6100000010CDD24068195FB40C0986E1283C0E26240
197,2-FKEQY,Long Day Care,Woronora Heights Community Preschool 0-5,67 Warrangaree Drive,WORONORA HEIGHTS,NSW,2233,-34.03450523,151.0269783,0xE6100000010C23DBF97E6A0441C0BE9F1A2FDDE06240
198,1-3NFV2K,Long Day Care,It's A Small World Childcare Centre,1 Williamson Ave,SEVEN HILLS,NSW,2147,-33.76982,150.93989,0xE6100000010CFB3A70CE88E240C0AE47E17A14DE6240
199,1-3Q74B1,Long Day Care,Children's House Montessori,1 Russell Ave,FAULCONBRIDGE,NSW,2776,-33.69393,150.53655,0xE6100000010CE25817B7D1D840C077BE9F1A2FD16240
200,1-3QJEZG,Long Day Care,Jacob's Ladder Preschool and Long Daycare Centre,70-74 Dover Road,ROSE BAY,NSW,2029,-33.87334,151.27489,0xE6100000010C64CC5D4BC8EF40C0CDCCCCCCCCE86240
201,1-D6B7AO,Long Day Care,Goodstart Early Learning Menai,26-28 Allison Cres,MENAI,NSW,2234,-34.01528,151.01763,0xE6100000010C7DD0B359F50141C07F6ABC7493E06240
202,1-3V9S7F,Long Day Care,Billy Kids - Bilgola Early Learning Centre,100 Plateau Road,BILGOLA,NSW,2107,-33.64337,151.31827,0xE6100000010C8A1F63EE5AD240C01904560E2DEA6240
203,1-631-2560,Long Day Care,Aero Kids Learning Centre,247 Coward St,MASCOT,NSW,2020,-33.92445,151.18503,0xE6100000010C7593180456F640C052B81E85EBE56240
204,1-MRJOW,Long Day Care,Munchkin Manor Child Care Centre - Greystanes,19 Gozo Rd,GREYSTANES,NSW,2145,-33.82035,150.93707,0xE6100000010C54742497FFE840C0448B6CE7FBDD6240
205,1-404E60,Long Day Care,Only About Children Cammeray,450-476 Miller Street,CAMMERAY,NSW,2062,-33.82303,151.20927,0xE6100000010CD34D621058E940C0A69BC420B0E66240
206,1-404E9U,Long Day Care,Reddam House Early Learning School Long Day Care Centre,70 Edgecliff Road,WOOLLAHRA,NSW,2025,-33.88985,151.25251,0xE6100000010CEE5A423EE8F140C06ABC749318E86240
207,1-41Q0VZ,Long Day Care,The Basin Pre-school,34 Paradise Beach Rd,SANCTUARY POINT,NSW,2540,-35.1042,150.62743,0xE6100000010C211FF46C568D41C0F2D24D6210D46240
208,1-9IQQUA,Long Day Care,Guyra Preschool and Long Day Care Centre,199 Bradley St,GUYRA,NSW,2365,-30.2213,151.6715,0xE6100000010CD49AE61DA7383EC02FDD240681F56240
209,1-CY4TFR,Long Day Care,Best Kidz Early Learning Centre,2 Hickory Cl,ALFORDS POINT,NSW,2234,-33.99442,151.02499,0xE6100000010C3A92CB7F48FF40C0CDCCCCCCCCE06240
210,1-49YDNO,Long Day Care,Bright Buttons Early Learning Centre,36 Kahibah Rd,WARATAH,NSW,2298,-32.91167,151.72213,0xE6100000010CB1E1E995B27440C0C976BE9F1AF76240
211,1-4A1ODG,Long Day Care,Centrepoint Child Care Centre,374 Peel Street,TAMWORTH,NSW,2340,-31.09097,150.93059,0xE6100000010C9EEFA7C64B173FC06F1283C0CADD6240
212,1-4DRD9F,Long Day Care,Meadowbank Multipurpose Learning Centre,2 Thistle Street,RYDE,NSW,2112,-33.81781,151.09766,0xE6100000010C9B559FABADE840C04260E5D022E36240
213,1-4GHD43,Long Day Care,Active Kids Newtown,159 Bedford Street,NEWTOWN,NSW,2042,-33.89528,151.1721,0xE6100000010CED0DBE3099F240C02FDD240681E56240
214,1-4LAB9I,Long Day Care,Arwon's Little Angels Child Care Centre,57-59 St Anne Street,NOWRA,NSW,2541,-34.88201492,150.6057191,0xE6100000010C37894160E57041C008AC1C5A64D36240
215,1-D2EOVF,Long Day Care,Goodstart Early Learning Cowra,2 Binni Creek Rd,COWRA,NSW,2794,-33.71756,148.76049,0xE6100000010C07CE1951DADB40C0B81E85EB51986240
216,1-4ODFLJ,Long Day Care,A2Z Learning Centre,26 Dakota Drive,BOSSLEY PARK,NSW,2176,-33.86674,150.88602,0xE6100000010CBBB88D06F0EE40C03108AC1C5ADC6240
217,1-4OLA9T,Long Day Care,Explore & Develop Brookvale,122-126 Old Pittwater Road,BROOKVALE,NSW,2100,-33.76627,151.26099,0xE6100000010C60764F1E16E240C03108AC1C5AE86240
218,1-4PKK6C,Long Day Care,Tabourie Child Care Centre,20 River Road,LAKE TABOURIE,NSW,2539,-35.43825,150.39969,0xE6100000010CB98D06F016B841C0CDCCCCCCCCCC6240
219,1-4PKKAF,Long Day Care,Tumut Kindy Early Learning Centre,142 Russell Street,TUMUT,NSW,2720,-35.31127,148.22925,0xE6100000010C569FABADD8A741C017D9CEF753876240
220,1-4Q1HY4,Long Day Care,Turtletot Childcare,16 Preddys Rd,BEXLEY,NSW,2207,-33.95294,151.11828,0xE6100000010CE02D90A0F8F940C0B29DEFA7C6E36240
221,1-4Q1I89,Long Day Care,Bambinos Kindergarten - Bowral,51 Retford Rd,BOWRAL,NSW,2576,-34.48981,150.43715,0xE6100000010C58CA32C4B13E41C0448B6CE7FBCD6240
222,1-4Q1PV6,Long Day Care,Giggles Childcare and Early Learning Centre,24 Lexington Drive,BELLA VISTA,NSW,2153,-33.73425,150.94522,0xE6100000010CF5B9DA8AFDDD40C00AD7A3703DDE6240
223,1-4Q4ANQ,Long Day Care,Kotara Montessori Childrens Centre,19 Joanne Street,KOTARA,NSW,2289,-32.94165,151.70384,0xE6100000010C545227A0897840C04A0C022B87F66240
224,1-4QI6FU,Long Day Care,Little Dolphins Long Day Care Centre,23 Rowley St,BRIGHTON-LE-SANDS,NSW,2216,-33.95349,151.15812,0xE6100000010C355EBA490CFA40C0931804560EE56240
225,1-RSH21L,Long Day Care,Campsie Child Care Centre,44-48 Sixth Avenue,CAMPSIE,NSW,2194,-33.90409,151.10043,0xE6100000010C24287E8CB9F340C03333333333E36240
226,1-4VI8JT,Long Day Care,Little Peoples Early Learning Centre - St Helens Park,5-7 Crommelin Crescent,ST HELENS PARK,NSW,2560,-34.11048,150.80182,0xE6100000010CA01A2FDD240E41C08B6CE7FBA9D96240
227,1-4ZXTVS,Long Day Care,Bush Babies Childcare,89 Rickard Road,WARRIMOO,NSW,2774,-33.7198,150.611,0xE6100000010C95D4096822DC40C0643BDF4F8DD36240
228,1-50LNJ3,Long Day Care,Only About Children Mosman,72-82 Bradleys Head Rd,MOSMAN,NSW,2088,-33.83424,151.2452,0xE6100000010C5F29CB10C7EA40C0A4703D0AD7E76240
229,1-53BC6O,Long Day Care,Shine Early Learning Centre,12 Havenview Road,TERRIGAL,NSW,2260,-33.44196,151.43899,0xE6100000010C7F6ABC7493B840C0355EBA490CEE6240
230,1-53FBEW,Long Day Care,The Berry Patch Preschool and Long Day Care Centre Kellyville Ridge,18 Keirle Rd,KELLYVILLE RIDGE,NSW,2155,-33.70668,150.91696,0xE6100000010CA60A462575DA40C0D34D621058DD6240
231,1-54TEKT,Long Day Care,Acre Woods Childcare - Talavera Road,40-52 Talavera Rd,MACQUARIE PARK,NSW,2113,-33.77843,151.12707,0xE6100000010C6B9A779CA2E340C0F2D24D6210E46240
232,1-54ZTYA,Long Day Care,Yuluwirri Kids,2-6 Bandulla Street,COONABARABRAN,NSW,2357,-31.2856,149.28506,0xE6100000010CD3BCE3141D493FC085EB51B81EA96240
233,1-555XMR,Long Day Care,Karimbla Early Learning Centre,47 Karimbla Road,MIRANDA,NSW,2228,-34.03725,151.10599,0xE6100000010C0612143FC60441C008AC1C5A64E36240
234,1-55JPTJ,Long Day Care,Only About Children Market Street,44 Market Street,SYDNEY,NSW,2000,-33.8708,151.207,0xE6100000010CACADD85F76EF40C0B4C876BE9FE66240
235,2-1CICY7,Long Day Care,Little Einstein's Early Learning Centre - Leumeah,6 Hughes Street,LEUMEAH,NSW,2560,-34.05656,150.82468,0xE6100000010C107A36AB3E0741C06666666666DA6240
236,1-56B6RG,Long Day Care,Dee Why Kindergarten,2 Clarence Ave,DEE WHY,NSW,2099,-33.75133,151.28972,0xE6100000010C0EBE30992AE040C0E17A14AE47E96240
237,1-58RLSO,Long Day Care,Stepping Stones Little School,14 Cullens Road,PUNCHBOWL,NSW,2196,-33.93425,151.04984,0xE6100000010C2BF697DD93F740C09A99999999E16240
238,1-5A4DT6,Long Day Care,Fraser Avenue Early Learning Centre,17 Fraser Ave,KELLYVILLE,NSW,2155,-33.7103,150.94028,0xE6100000010CA52C431CEBDA40C0AE47E17A14DE6240
239,1-5A6A4R,Long Day Care,Al Zahra Kingdom,3-5 Wollongong Road,ARNCLIFFE,NSW,2205,-33.93266,151.14869,0xE6100000010C567DAEB662F740C054E3A59BC4E46240
240,1-5A8OPK,Long Day Care,KU Kahibah Road Children's Centre,14A George Street,HIGHFIELDS,NSW,2289,-32.95515,151.71122,0xE6100000010CD1915CFE437A40C0986E1283C0F66240
241,1-5D5J2M,Long Day Care,Starshine Childcare Centre,30 Barry Crescent,GOULBURN,NSW,2580,-34.72525,149.72477,0xE6100000010CF7E461A1D65C41C03333333333B76240
242,1-5F3BS4,Long Day Care,The Salvation Army Training College Childcare Centre,120 Kingsland Rd,BEXLEY NORTH,NSW,2207,-33.9401,151.118,0xE6100000010C1C7C613255F840C0B29DEFA7C6E36240
243,1-5FVU1Z,Long Day Care,Manly Warringah Pre-School,24 Robert Ave,NORTH MANLY,NSW,2100,-33.76954,151.27068,0xE6100000010CD122DBF97EE240C0E9263108ACE86240
244,1-5HPZME,Long Day Care,Fit Kidz Learning Centre - Glenwood South,22 Belinda Cres,GLENWOOD,NSW,2768,-33.73948,150.92819,0xE6100000010C2DB29DEFA7DE40C004560E2DB2DD6240
245,1-5I3E1H,Long Day Care,Only About Children Fairlight 1,87-95 Balgowlah Road,FAIRLIGHT,NSW,2094,-33.79158,151.27297,0xE6100000010CBEC1172653E540C0DBF97E6ABCE86240
246,1-5PQ61I,Long Day Care,Mirrabrook Early Learning Centre,29 Riverview St,RIVERVIEW,NSW,2066,-33.8212,151.1555,0xE6100000010CD3BCE3141DE940C0295C8FC2F5E46240
247,1-5PRMZO,Long Day Care,Beverley's North Richmond Preschool Kindergarten and LDC,33 Riverview Street,NORTH RICHMOND,NSW,2754,-33.58141,150.7189,0xE6100000010C7CF2B0506BCA40C05EBA490C02D76240
248,1-5S6HO6,Long Day Care,Mama Bear Child Care Centre,20 McCallum St,ROSELANDS,NSW,2196,-33.93246,151.08466,0xE6100000010C8FC2F5285CF740C01F85EB51B8E26240
249,1-2EUFRJ,Long Day Care,Pottsville Gumnuts Preschool and Childcare Centre,8 Hampton Ct,POTTSVILLE,NSW,2489,-28.39327,153.56334,0xE6100000010C4D840D4FAF643CC0BC74931804326340
250,1-631-1,Long Day Care,Playdays Pre-School And Long Day Care Centre,87 Adelphi St,ROUSE HILL,NSW,2155,-33.67539,150.91782,0xE6100000010CF5DBD78173D640C04C37894160DD6240
251,1-631-1002,Long Day Care,Blue Wren Child Care Centre,432 Bells Line Of Rd,KURMOND,NSW,2757,-33.55030847,150.7009088,0xE6100000010C917EFB3A70C640C0DF4F8D976ED66240
252,1-631-3874,Long Day Care,St Paul And St Anthony Child Care,23b Crossland St,MERRYLANDS,NSW,2160,-33.84728,151.00327,0xE6100000010C4DF38E5374EC40C06ABC749318E06240
253,1-631-1015,Long Day Care,Stepping Stones Child Care Centre - Dubbo,3 Marsden St,DUBBO,NSW,2830,-32.243,148.611,0xE6100000010CC976BE9F1A1F40C0643BDF4F8D936240
254,1-N9E1Z,Long Day Care,Children's World Learning and Developmental Centre,22 Nelson St,MOUNT DRUITT,NSW,2770,-33.77395,150.81264,0xE6100000010CEC2FBB270FE340C0BC74931804DA6240
255,1-631-1021,Long Day Care,Little Darlings Childcare Centre,482 Port Hacking Rd,CARINGBAH,NSW,2229,-34.05529,151.12187,0xE6100000010C02BC0512140741C096438B6CE7E36240
256,1-631-1028,Long Day Care,St Helens Park Long Day Care Centre,6 - 8 Mackinnon St,ST HELENS PARK,NSW,2560,-34.11308,150.80056,0xE6100000010CBC96900F7A0E41C01283C0CAA1D96240
257,1-631-1032,Long Day Care,Hornsby Ku-Ring-Gai Montessori Preschool,6 Dural St,HORNSBY,NSW,2077,-33.70223,151.09604,0xE6100000010C27A089B0E1D940C0508D976E12E36240
258,1-631-1037,Long Day Care,The Joey Club,14-16 Bourke Rd,MASCOT,NSW,2020,-33.90636,151.20109,0xE6100000010C158C4AEA04F440C0DF4F8D976EE66240
259,1-631-1059,Long Day Care,Barrington Street Preschool & Long Day Care Centre,4 Barrington St,GLOUCESTER,NSW,2422,-32.00345,151.96173,0xE6100000010C9CC420B0720040C0105839B4C8FE6240
260,1-631-1069,Long Day Care,Denison Street Early Learning Centre,79 Denison St,TAMWORTH,NSW,2340,-31.09488,150.91792,0xE6100000010CF163CC5D4B183FC04C37894160DD6240
261,1-631-1089,Long Day Care,Karalta Cottage Kindergarten,3 Jennie Cox Cl,ERINA,NSW,2250,-33.44041,151.39135,0xE6100000010C4694F6065FB840C08D976E1283EC6240
262,2-5UQD6L,Long Day Care,The Discovery House,8 Bounty Avenue,CASTLE HILL,NSW,2154,-33.72493,150.99376,0xE6100000010C696FF085C9DC40C02B8716D9CEDF6240
263,1-631-1091,Long Day Care,Nulkaba Preschool,9 Ivanhoe St,NULKABA,NSW,2325,-32.81171,151.34817,0xE6100000010CE4141DC9E56740C04260E5D022EB6240
264,1-631-110,Long Day Care,Deniliquin Child Care Centre,362 Whitelock Street,DENILIQUIN,NSW,2710,-35.5267,144.9598,0xE6100000010CCF66D5E76AC341C01F85EB51B81E6240
265,1-631-1122,Long Day Care,Wendy And Julie's Day Care,222 Maybe St,BOMBALA,NSW,2632,-36.91642,149.23278,0xE6100000010CF7065F984C7542C0FA7E6ABC74A76240
266,1-18YCJD,Long Day Care,Kindalin Early Childhood Learning Centre - Frenchs Forest,18 Aquatic Dr,FRENCHS FOREST,NSW,2086,-33.7554,151.2395,0xE6100000010CFFB27BF2B0E040C0CFF753E3A5E76240
267,1-631-1151,Long Day Care,ELC Preschool & Long Day Care Centre Pearce Road,30 Pearce Rd,QUAKERS HILL,NSW,2763,-33.72917,150.8882,0xE6100000010C211FF46C56DD40C023DBF97E6ADC6240
268,1-631-1152,Long Day Care,Angels Preschool,46 Princes Hwy,SYLVANIA,NSW,2224,-34.00834,151.11175,0xE6100000010C454772F90F0141C0DD24068195E36240
269,1-631-1158,Long Day Care,Glenmore Park Preschool,100 The Lakes Dr,GLENMORE PARK,NSW,2745,-33.79163014,150.6799872,0xE6100000010CBEC1172653E540C0F6285C8FC2D56240
270,1-631-1182,Long Day Care,Jack & Jill Midway Child Care Centre,Midway Dr,BURONGA,NSW,2739,-34.1727,142.1998,0xE6100000010C75029A081B1641C06666666666C66140
271,1-631-1186,Long Day Care,Kempsey Kindy (River St),269 - 271 River St,GREENHILL,NSW,2440,-31.05854,152.80057,0xE6100000010CE5D022DBF90E3FC01283C0CAA1196340
272,1-631-1190,Long Day Care,Fairy Kingdom,10 Horsley Rd,REVESBY,NSW,2212,-33.94861,151.01196,0xE6100000010C287E8CB96BF940C0AAF1D24D62E06240
273,1-631-1195,Long Day Care,Pokey Possum Preschool,47 Godwin St,FORSTER,NSW,2428,-32.19374,152.51528,0xE6100000010C1B9E5E29CB1840C014AE47E17A106340
274,1-631-1200,Long Day Care,Mountain Community Children's Centre,2829 Wiseman's Ferry Rd,MANGROVE MOUNTAIN,NSW,2250,-33.32976,151.16992,0xE6100000010C431CEBE236AA40C03D0AD7A370E56240
